  1103.0    162.82   8.6139E+00  0.843  0.152  4.93E-03  8.41E-13  1.61E-10  1.23E-04  0.00E+00  6.35E-13
  1102.0    163.65   8.7483E+00  0.843  0.152  4.93E-03  1.14E-12  1.92E-10  1.23E-04  0.00E+00  8.64E-13
  1101.0    164.48   8.8841E+00  0.843  0.152  4.93E-03  1.54E-12  2.29E-10  1.23E-04  0.00E+00  1.17E-12
  1100.0    165.30   9.0213E+00  0.843  0.152  4.93E-03  2.08E-12  2.72E-10  1.23E-04  0.00E+00  1.58E-12
  1099.0    166.13   9.1599E+00  0.843  0.152  4.93E-03  2.80E-12  3.22E-10  1.23E-04  0.00E+00  2.13E-12
  1098.0    166.95   9.3000E+00  0.843  0.152  4.93E-03  3.75E-12  3.81E-10  1.23E-04  0.00E+00  2.86E-12
  1097.0    167.77   9.4416E+00  0.843  0.152  4.93E-03  5.00E-12  4.51E-10  1.23E-04  0.00E+00  3.83E-12
  1096.0    168.60   9.5846E+00  0.843  0.152  4.93E-03  6.66E-12  5.32E-10  1.23E-04  0.00E+00  5.10E-12
  1095.0    169.42   9.7290E+00  0.843  0.152  4.93E-03  8.83E-12  6.26E-10  1.23E-04  0.00E+00  6.78E-12
  1094.0    170.24   9.8750E+00  0.843  0.152  4.93E-03  1.17E-11  7.35E-10  1.23E-04  0.00E+00  8.98E-12
  1093.0    171.06   1.0022E+01  0.843  0.152  4.93E-03  1.54E-11  8.62E-10  1.23E-04  0.00E+00  1.19E-11
  1092.0    171.88   1.0171E+01  0.843  0.152  4.93E-03  2.02E-11  1.01E-09  1.23E-04  0.00E+00  1.56E-11
  1091.0    172.70   1.0322E+01  0.843  0.152  4.93E-03  2.65E-11  1.18E-09  1.23E-04  0.00E+00  2.05E-11
  1090.0    173.52   1.0474E+01  0.843  0.152  4.93E-03  3.46E-11  1.38E-09  1.23E-04  0.00E+00  2.69E-11
  1089.0    174.33   1.0627E+01  0.843  0.152  4.93E-03  4.51E-11  1.60E-09  1.23E-04  0.00E+00  3.51E-11
  1088.0    175.15   1.0782E+01  0.843  0.152  4.93E-03  5.86E-11  1.87E-09  1.23E-04  0.00E+00  4.57E-11
  1087.0    175.97   1.0939E+01  0.843  0.152  4.93E-03  7.59E-11  2.17E-09  1.23E-04  0.00E+00  5.93E-11
  1086.0    176.78   1.1097E+01  0.843  0.152  4.93E-03  9.80E-11  2.51E-09  1.23E-04  0.00E+00  7.68E-11
  1085.0    177.60   1.1256E+01  0.843  0.152  4.93E-03  1.26E-10  2.91E-09  1.23E-04  0.00E+00  9.91E-11
  1084.0    178.41   1.1417E+01  0.843  0.152  4.93E-03  1.62E-10  3.36E-09  1.23E-04  0.00E+00  1.28E-10
  1083.0    179.23   1.1580E+01  0.843  0.152  4.93E-03  2.08E-10  3.88E-09  1.23E-04  0.00E+00  1.64E-10
  1082.0    180.04   1.1744E+01  0.843  0.152  4.93E-03  2.66E-10  4.47E-09  1.23E-04  0.00E+00  2.10E-10
  1081.0    180.85   1.1910E+01  0.843  0.152  4.93E-03  3.39E-10  5.14E-09  1.23E-04  0.00E+00  2.68E-10
  1080.0    181.67   1.2078E+01  0.843  0.152  4.93E-03  4.31E-10  5.91E-09  1.23E-04  0.00E+00  3.42E-10
  1079.0    182.48   1.2247E+01  0.843  0.152  4.93E-03  5.47E-10  6.78E-09  1.23E-04  0.00E+00  4.35E-10
  1078.0    183.29   1.2417E+01  0.843  0.152  4.93E-03  6.92E-10  7.77E-09  1.23E-04  0.00E+00  5.52E-10
  1077.0    184.10   1.2590E+01  0.843  0.152  4.93E-03  8.74E-10  8.89E-09  1.23E-04  0.00E+00  6.98E-10
