      fo_v2	      Io_v2	      Eo_v2
  3.9882920e+003  4.6023463e-021  1.0970681e+003
  4.0430268e+003  1.5013408e-021  1.0692680e+003
  4.0675003e+003  4.3871178e-024  1.0970681e+003
  4.2526795e+003  2.8567964e-022  1.4398338e+003
  4.2971235e+003  2.3061062e-024  1.6757850e+003
  4.3489612e+003  4.3609318e-022  1.4956595e+003
  4.4244210e+003  1.0197161e-021  1.5437827e+003
  4.4588801e+003  5.5587776e-021  1.2327454e+003
  4.4659633e+003  2.7598107e-021  1.2288306e+003
  4.4829780e+003  5.4185027e-022  1.5843135e+003
  4.4872533e+003  2.6802746e-021  1.2170754e+003
  4.5236194e+003  5.0047144e-021  1.1974256e+003
  4.5273836e+003  5.5217825e-022  1.6173458e+003
  4.5380777e+003  5.7356058e-024  1.2301032e+003
  4.5598934e+003  1.1052978e-021  1.6429615e+003
  4.5763768e+003  2.1378602e-021  1.1697922e+003
  4.5819967e+003  5.4938816e-022  1.6612115e+003
  4.5948795e+003  5.4623471e-022  1.6721436e+003
  4.5995109e+003  1.0878758e-021  1.6757850e+003
  4.6475755e+003  1.4150745e-021  1.1340486e+003
  4.7003093e+003  6.8545555e-036  7.5166054e+003
  4.8206441e+003  4.0783012e-022  1.5539651e+003
  4.8990460e+003  1.8054244e-024  1.8292076e+003
  4.9294830e+003  3.0281633e-022  1.6172417e+003
  4.9525199e+003  2.3860487e-035  7.1307719e+003
  4.9935758e+003  2.2232039e-021  1.3487492e+003
  5.0139869e+003  2.2104429e-021  1.3370761e+003
  5.0150209e+003  3.4504783e-022  1.6727331e+003
  5.0486000e+003  4.3299143e-021  1.3175637e+003
  5.0818521e+003  7.1577957e-022  1.7205657e+003
  5.0993351e+003  2.0548461e-021  1.2901269e+003
  5.1035931e+003  6.0336387e-036  8.5754905e+003
  5.1334944e+003  3.5651622e-022  1.7608504e+003
  5.1675403e+003  1.7892841e-021  1.2546405e+003
  5.1726356e+003  3.4936492e-022  1.7936811e+003
  5.2014182e+003  6.8058018e-022  1.8191219e+003
  5.2204114e+003  3.3410217e-022  1.8372811e+003
  5.2316486e+003  3.2936640e-022  1.8481448e+003
  5.2332839e+003  6.2485507e-024  1.3175637e+003
  5.2560111e+003  2.4220288e-021  1.2109399e+003
  5.3253099e+003  3.6097681e-036  8.7774206e+003
  5.3659904e+003  1.7606754e-034  6.7410310e+003
  5.3833225e+003  1.3310038e-022  1.6802386e+003
  5.4460378e+003  1.3569983e-024  2.0467634e+003
  5.5050637e+003  3.8430789e-022  1.7509737e+003
  5.5059061e+003  3.0986983e-021  1.4921275e+003
  5.5124725e+003  1.5569666e-021  1.4882674e+003
  5.5318984e+003  1.5702879e-021  1.4766876e+003
  5.5650081e+003  3.1686867e-021  1.4573333e+003
  5.6006337e+003  2.1299985e-022  1.8138293e+003
  5.6129515e+003  1.5826296e-021  1.4301186e+003
  5.6754304e+003  2.1521835e-022  1.8689481e+003
  5.6777251e+003  1.5327781e-021  1.3949250e+003
  5.6906159e+003  5.2285263e-024  1.4859663e+003
  5.7335931e+003  4.1829175e-022  1.9164576e+003
  5.7617856e+003  2.7345086e-021  1.3515913e+003
  5.7783881e+003  2.0020702e-022  1.9564688e+003
  5.8121868e+003  1.9115220e-022  1.9890759e+003
  5.8366795e+003  3.6726479e-022  2.0143705e+003
  5.8531423e+003  1.7781946e-022  2.0323827e+003
  5.8627138e+003  1.7417238e-022  2.0431695e+003
  5.8666989e+003  3.4504783e-022  2.0467634e+003
  5.8682734e+003  9.4968438e-022  1.2999133e+003
  5.9289682e+003  2.6132400e-033  6.3555659e+003
  5.9404544e+003  7.9998031e-023  1.8186154e+003
  6.0236693e+003  9.5891320e-022  1.6472168e+003
  6.0237660e+003  2.3581927e-036  7.7828428e+003
  6.0420169e+003  9.7629103e-022  1.6357411e+003
  6.0447569e+003  8.7132324e-025  2.2424549e+003
  6.0726838e+003  2.0002271e-021  1.6165589e+003
  6.0756118e+003  1.1214484e-022  1.8968180e+003
  6.0912208e+003  7.9337644e-026  2.0431695e+003
  6.1183680e+003  1.0324744e-021  1.5895943e+003
  6.1794608e+003  1.0557943e-021  1.5547257e+003
  6.1812968e+003  2.4175713e-022  1.9670356e+003
  6.1928565e+003  1.8087531e-035  7.3749362e+003
  6.2537674e+003  7.0530879e-026  1.8140506e+003
  6.2586712e+003  2.0969076e-021  1.5117996e+003
  6.2637755e+003  1.1881720e-022  2.0294268e+003
  6.3279727e+003  1.1245514e-022  2.0841356e+003
  6.3532630e+003  2.7007184e-025  1.4602214e+003
  6.3590534e+003  9.6068121e-022  1.4606179e+003
  6.3750443e+003  5.2805517e-024  1.6165589e+003
  6.3776591e+003  2.0988398e-022  2.1312900e+003
  6.4156916e+003  9.7809108e-023  2.1710011e+003
  6.4443078e+003  9.1702103e-023  2.2033629e+003
  6.4653976e+003  1.7313278e-022  2.2284238e+003
  6.4711204e+003  1.6602722e-035  7.5989220e+003
  6.4784766e+003  8.3594807e-023  2.2463507e+003
  6.4847202e+003  6.8671937e-022  1.4009347e+003
  6.4863843e+003  8.1447789e-023  2.2570514e+003
  6.4917772e+003  8.8936349e-023  1.9690528e+003
  6.5221543e+003  1.0367625e-021  1.8292076e+003
  6.5228789e+003  2.7687217e-034  6.9711990e+003
  6.5281885e+003  5.2405793e-022  1.8254123e+003
  6.5454380e+003  5.3675895e-022  1.8140506e+003
  6.5746809e+003  1.1155250e-021  1.7950631e+003
  6.6053140e+003  9.3902963e-033  5.9784348e+003
  6.6168045e+003  5.8543583e-022  1.7683635e+003
  6.6410229e+003  6.0517266e-023  2.0547334e+003
  6.6540219e+003  1.1925574e-025  2.2570514e+003
  6.6740094e+003  6.1812925e-022  1.7338490e+003
  6.7102263e+003  3.4872196e-036  7.8078124e+003
  6.7480902e+003  1.2971174e-021  1.6913666e+003
  6.7570045e+003  6.3354767e-023  2.1323122e+003
  6.8146770e+003  1.0567671e-025  2.0114153e+003
  6.8245161e+003  3.4385813e-024  1.8191219e+003
  6.8419792e+003  6.6188006e-022  1.6407254e+003
  6.8470619e+003  1.2110980e-022  2.2019637e+003
  6.9168491e+003  5.5754419e-023  2.2638483e+003
  6.9191762e+003  3.5430664e-025  1.6173458e+003
  6.9594253e+003  6.2413609e-022  1.5816882e+003
  6.9707844e+003  5.0661646e-023  2.3181107e+003
  7.0058414e+003  3.8333573e-036  7.7802057e+003
  7.0117341e+003  1.0391525e-033  6.5757082e+003
  7.0122392e+003  9.2040569e-023  2.3648789e+003
  7.0270647e+003  2.5561086e-022  2.0226538e+003
  7.0369828e+003  2.2949821e-023  2.1315049e+003
  7.0431651e+003  2.6295371e-022  2.0114153e+003
  7.0437944e+003  4.2080346e-023  2.4042641e+003
  7.0667890e+003  7.2107310e-035  7.1855711e+003
  7.0673725e+003  3.8929542e-023  2.4363598e+003
  7.0691468e+003  5.4837708e-022  1.9926225e+003
  7.0841482e+003  7.3312714e-023  2.4612777e+003
  7.0948681e+003  3.4968685e-023  2.4790060e+003
  7.1009246e+003  3.3828232e-023  2.4896094e+003
  7.1049606e+003  6.7046992e-023  2.4931460e+003
  7.1053316e+003  9.1998193e-022  1.5139654e+003
  7.1093311e+003  2.9273813e-022  1.9662211e+003
  7.1624999e+003  3.1534017e-022  1.9320858e+003
  7.2011303e+003  6.0614887e-023  2.2246752e+003
  7.2114931e+003  1.9354381e-025  2.4896094e+003
  7.2313583e+003  6.8356418e-022  1.8900788e+003
  7.3184660e+003  3.6870523e-022  1.8400167e+003
  7.3277322e+003  3.0809120e-023  2.3096157e+003
  7.3572249e+003  6.3926260e-032  5.6114574e+003
  7.3686053e+003  1.5544591e-025  2.2276225e+003
  7.3965848e+003  5.5792946e-036  7.8069285e+003
  7.4252863e+003  2.8607460e-023  2.3865170e+003
  7.4275209e+003  3.8723918e-022  1.7816717e+003
  7.4578203e+003  1.7550088e-035  7.5122926e+003
  7.4794681e+003  3.7151752e-025  1.7936811e+003
  7.4897847e+003  2.7363982e-024  1.9926225e+003
  7.5003654e+003  5.1212892e-023  2.4555555e+003
  7.5155307e+003  2.2048513e-022  2.2424549e+003
  7.5212471e+003  1.1188691e-022  2.2387286e+003
  7.5257141e+003  3.3836022e-035  7.3869084e+003
  7.5362871e+003  1.1536639e-022  2.2276225e+003
  7.5580350e+003  2.2640150e-023  2.5168927e+003
  7.5612613e+003  2.4332083e-022  2.2090612e+003
  7.5629009e+003  7.5279946e-022  1.7147654e+003
  7.5757530e+003  1.1025018e-023  2.3059212e+003
  7.5779860e+003  2.7319912e-035  7.5974676e+003
  7.5970477e+003  1.3034047e-022  2.1829495e+003
  7.6022142e+003  2.0016092e-023  2.5706734e+003
  7.6213326e+003  7.4985846e-033  6.1902961e+003
  7.6358761e+003  3.5676258e-023  2.6170258e+003
  7.6461560e+003  1.4229161e-022  2.1492151e+003
  7.6612580e+003  1.6090862e-023  2.6560603e+003
  7.6800772e+003  1.4739383e-023  2.6878700e+003
  7.6851883e+003  5.8033571e-034  6.7821959e+003
  7.6940558e+003  2.7301047e-023  2.7124744e+003
  7.7009445e+003  1.3052067e-023  2.7301591e+003
  7.7044849e+003  1.2287946e-023  2.7406482e+003
  7.7097536e+003  3.1483231e-022  2.1077104e+003
  7.7303719e+003  2.8633820e-022  1.6389612e+003
  7.7439474e+003  2.4716063e-036  8.0036861e+003
  7.7557355e+003  1.4124702e-023  2.4065946e+003
  7.7639738e+003  4.2313534e-025  2.7406482e+003
  7.7901325e+003  1.7537969e-022  2.0582602e+003
  7.8905975e+003  1.9466116e-022  2.0006466e+003
  7.8934275e+003  2.7872716e-023  2.4988990e+003
  7.9151617e+003  2.4721755e-025  2.4624495e+003
  7.9361649e+003  1.4708870e-024  2.2284238e+003
  7.9591356e+003  3.0604078e-035  7.5766710e+003
  7.9985546e+003  1.2565486e-023  2.5830408e+003
  8.0115069e+003  4.4104134e-023  2.4734128e+003
  8.0153072e+003  4.2138522e-022  1.9346031e+003
  8.0257240e+003  4.5423364e-023  2.4624495e+003
  8.0337050e+003  3.2261109e-025  1.9890759e+003
  8.0460570e+003  9.5736886e-023  2.4440866e+003
  8.0786917e+003  1.0931488e-023  2.6592131e+003
  8.0808572e+003  5.1997121e-023  2.4183215e+003
  8.1076993e+003  9.8850597e-024  2.4922473e+003
  8.1260024e+003  5.7303256e-023  2.3850059e+003
  8.1396601e+003  1.8792272e-023  2.7275938e+003
  8.1533505e+003  8.1616750e-031  5.2553297e+003
  8.1694983e+003  2.1129017e-022  1.8598076e+003
  8.1843252e+003  1.2852254e-022  2.3440258e+003
  8.1859677e+003  8.0849865e-024  2.7883446e+003
  8.2209945e+003  7.0126037e-024  2.8416105e+003
  8.2339738e+003  3.4528626e-035  7.3725371e+003
  8.2473478e+003  1.2324783e-023  2.8875187e+003
  8.2485317e+003  5.8247769e-034  6.9765917e+003
  8.2580645e+003  7.3059938e-023  2.2952144e+003
  8.2669822e+003  5.5014769e-024  2.9261792e+003
  8.2813378e+003  5.0001070e-024  2.9576841e+003
  8.2896527e+003  2.6362057e-024  3.0099598e+003
  8.2912220e+003  9.3320981e-024  2.9821817e+003
  8.2949294e+003  4.2852809e-024  2.9996267e+003
  8.2964734e+003  6.8167803e-036  7.7556914e+003
  8.3037294e+003  8.3729654e-024  3.0134302e+003
  8.3046429e+003  6.1415685e-024  2.6004390e+003
  8.3105836e+003  1.0260755e-031  5.8156640e+003
  8.3175192e+003  1.6363617e-024  3.0099598e+003
  8.3447887e+003  8.7272878e-033  6.3895084e+003
  8.3500849e+003  8.3748936e-023  2.2383642e+003
  8.3599876e+003  1.6614195e-022  1.7758734e+003
  8.4534449e+003  5.3012623e-025  2.7156656e+003
  8.4539930e+003  5.8786729e-024  2.7001109e+003
  8.4641626e+003  1.9150464e-022  2.1732214e+003
  8.4927561e+003  3.0865925e-023  2.7301420e+003
  8.4987763e+003  1.5670372e-023  2.7264710e+003
  8.5129331e+003  1.5782627e-023  2.7156656e+003
  8.5209872e+003  3.0477497e-036  7.9245302e+003
  8.5321662e+003  3.4592289e-023  2.6975797e+003
  8.5615329e+003  1.8684406e-023  2.6721019e+003
  8.5668721e+003  1.0291515e-023  2.7914856e+003
  8.5711101e+003  6.7558391e-035  7.1268486e+003
  8.5954470e+003  5.3824412e-035  7.3860757e+003
  8.6028281e+003  2.0724273e-023  2.6392196e+003
  8.6052031e+003  1.0685117e-022  2.0994791e+003
  8.6324176e+003  2.0709962e-024  2.6904226e+003
  8.6519518e+003  4.3488988e-024  2.8747730e+003
  8.6561028e+003  4.6911498e-023  2.5987820e+003
  8.6583384e+003  2.7872716e-036  8.0836461e+003
  8.6644226e+003  1.2200547e-034  7.1842239e+003
  8.7159213e+003  3.6339529e-024  2.9501676e+003
  8.7233488e+003  2.7038295e-023  2.5506308e+003
  8.7409905e+003  1.4046861e-034  7.1598074e+003
  8.7638047e+003  6.0810601e-024  3.0178482e+003
  8.7793697e+003  1.1068259e-022  2.0167681e+003
  8.7995936e+003  2.5667247e-024  3.0779762e+003
  8.8071672e+003  3.1621269e-023  2.4945691e+003
  8.8176950e+003  4.8964271e-035  7.5761481e+003
  8.8261946e+003  2.1952263e-024  3.1306958e+003
  8.8458409e+003  3.8175022e-024  3.1761335e+003
  8.8475964e+003  4.9897559e-024  2.8061510e+003
  8.8601487e+003  1.6907496e-024  3.2143979e+003
  8.8696472e+003  8.4348875e-025  3.2874027e+003
  8.8704627e+003  1.5274932e-024  3.2455804e+003
  8.8782255e+003  2.7866299e-024  3.2696503e+003
  8.8889602e+003  1.1266248e-024  3.2973247e+003
  8.9109485e+003  7.4641318e-023  2.4303565e+003
  8.9456871e+003  2.2902310e-033  6.5770667e+003
  8.9708912e+003  2.4348897e-030  4.9102480e+003
  8.9769415e+003  2.0089970e-024  2.9870343e+003
  8.9842419e+003  4.9394580e-024  2.9976424e+003
  8.9945994e+003  1.8004427e-022  1.9246483e+003
  9.0048076e+003  3.2717439e-024  2.9870343e+003
  9.0093114e+003  2.3172842e-024  2.9131961e+003
  9.0096328e+003  1.1040260e-023  2.9691211e+003
  9.0158527e+003  5.4460208e-034  6.9690074e+003
  9.0383119e+003  3.0724109e-032  6.0077118e+003
  9.0390958e+003  4.3972312e-023  2.3577017e+003
  9.0396446e+003  6.0684712e-024  2.9440500e+003
  9.0462119e+003  3.3058207e-031  5.4520104e+003
  9.0772823e+003  6.7636215e-024  2.9116123e+003
  9.1257577e+003  1.5412720e-023  2.8717309e+003
  9.1302277e+003  1.9686989e-024  3.0117978e+003
  9.1416564e+003  6.7016123e-035  7.3324645e+003
  9.1494818e+003  8.1241755e-025  2.9003803e+003
  9.1802935e+003  1.1444038e-035  7.7553539e+003
  9.1868338e+003  8.9635346e-024  2.8242560e+003
  9.1972275e+003  5.0638321e-023  2.2762543e+003
  9.2202131e+003  3.2320591e-024  3.1021831e+003
  9.2336971e+003  4.7960014e-034  6.7374691e+003
  9.2628255e+003  1.0623786e-023  2.7690016e+003
  9.2868761e+003  1.3121373e-024  3.1845639e+003
  9.3360110e+003  1.0675281e-024  3.2591356e+003
  9.3567509e+003  2.5578749e-023  2.7057406e+003
  9.3720178e+003  1.7529894e-024  3.3260768e+003
  9.3843213e+003  9.4902859e-025  3.0236676e+003
  9.3926212e+003  1.0838752e-022  2.1855956e+003
  9.3982268e+003  7.2959071e-025  3.3855482e+003
  9.4171481e+003  6.1770241e-025  3.4376926e+003
  9.4306641e+003  1.0653181e-024  3.4826350e+003
  9.4402052e+003  4.6879103e-025  3.5204833e+003
  9.4468027e+003  4.2148226e-025  3.5513269e+003
  9.4508012e+003  7.8537902e-025  3.5753762e+003
  9.4521745e+003  6.4443526e-035  7.4950699e+003
  9.4540604e+003  1.1571224e-033  6.7536593e+003
  9.4562707e+003  6.9307351e-025  3.6059091e+003
  9.4576137e+003  3.3356410e-025  3.6025128e+003
  9.4579768e+003  3.1774542e-025  3.5921465e+003
  9.4583270e+003  2.9112486e-024  3.2904130e+003
  9.4683950e+003  1.3457962e-024  3.2763147e+003
  9.4725282e+003  1.5544591e-023  2.6341979e+003
  9.4746301e+003  9.4401587e-025  3.2864729e+003
  9.4789619e+003  9.6378308e-034  6.7809410e+003
  9.4923181e+003  3.3050596e-024  3.2587468e+003
  9.4932178e+003  9.0360640e-034  6.9758015e+003
  9.5155819e+003  1.7868138e-024  3.2339211e+003
  9.5497963e+003  1.9993061e-024  3.2019362e+003
  9.5592358e+003  1.7095401e-024  3.1380945e+003
  9.5709678e+003  5.4648632e-036  7.9243042e+003
  9.5937840e+003  4.5780370e-024  3.1626208e+003
  9.6152735e+003  1.8883361e-023  2.5540428e+003
  9.6333618e+003  1.9791527e-033  6.5736987e+003
  9.6343682e+003  4.5633029e-023  2.0852272e+003
  9.6394091e+003  1.6683198e-032  6.1883588e+003
  9.6490871e+003  2.6796576e-024  3.1158336e+003
  9.6583857e+003  5.9755694e-025  3.1220451e+003
  9.6678840e+003  2.1363839e-034  7.1593032e+003
  9.6885943e+003  7.0482175e-025  3.2439194e+003
  9.6929731e+003  1.5829941e-035  7.6480879e+003
  9.7177341e+003  3.2046404e-024  3.0613994e+003
  9.7516049e+003  6.4621837e-033  6.3523323e+003
  9.7527475e+003  2.0285200e-031  5.6368307e+003
  9.7835239e+003  5.6179685e-025  3.3413874e+003
  9.7914016e+003  4.4903407e-023  2.4648790e+003
  9.7949369e+003  1.3585615e-029  4.5762322e+003
  9.8024066e+003  7.8141060e-024  2.9991041e+003
  9.8047317e+003  2.0011484e-030  5.0993567e+003
  9.8527363e+003  8.8629704e-025  3.4307281e+003
  9.8727122e+003  1.1595228e-033  6.9198456e+003
  9.8902889e+003  8.0182445e-036  7.7919628e+003
  9.9027445e+003  3.5049296e-025  3.5121544e+003
  9.9065310e+003  4.8403782e-024  2.9286894e+003
  9.9129360e+003  1.5317197e-025  2.3850059e+003
  9.9144969e+003  3.3828232e-025  3.2529185e+003
  9.9204395e+003  1.0298626e-034  7.3321369e+003
  9.9367940e+003  3.4219944e-025  3.5938294e+003
  9.9385391e+003  2.7994924e-025  3.5858618e+003
  9.9450407e+003  5.3294120e-036  8.0834891e+003
  9.9482479e+003  3.8840007e-025  3.5832622e+003
  9.9633670e+003  8.5996207e-025  3.5657961e+003
  9.9638416e+003  4.5350209e-025  3.6520277e+003
  9.9814652e+003  1.8680104e-025  3.7108114e+003
  9.9895413e+003  4.7827678e-025  3.5414672e+003
  9.9935163e+003  1.5688423e-025  3.7623541e+003
  1.0001588e+004  2.6883097e-025  3.8067794e+003
  1.0006834e+004  1.1770077e-025  3.8441925e+003
  1.0009384e+004  2.4847305e-023  2.3662338e+003
  1.0010159e+004  1.0533660e-025  3.8746824e+003
  1.0012704e+004  1.8909467e-025  3.8981388e+003
  1.0015029e+004  8.4523855e-026  3.9252851e+003
  1.0015200e+004  8.5699699e-026  3.9150999e+003
  1.0020615e+004  5.3663537e-025  3.5099409e+003
  1.0034649e+004  6.0614887e-024  2.8498441e+003
  1.0060469e+004  1.2333300e-024  3.4711982e+003
  1.0068740e+004  8.4154878e-036  7.9271196e+003
  1.0103587e+004  2.9551484e-025  3.3747401e+003
  1.0110452e+004  7.2540292e-025  3.4251060e+003
  1.0139719e+004  1.7489577e-032  6.3582224e+003
  1.0158659e+004  1.0312864e-025  3.3553326e+003
  1.0172320e+004  8.7292975e-025  3.3714995e+003
  1.0178805e+004  1.3966233e-032  6.3883347e+003
  1.0188567e+004  1.0147973e-034  7.4948521e+003
  1.0192575e+004  1.5190753e-023  2.7621956e+003
  1.0211552e+004  1.3476568e-032  6.1884473e+003
  1.0212745e+004  2.9314284e-034  7.0761327e+003
  1.0241835e+004  4.7291087e-025  3.4877873e+003
  1.0248287e+004  3.4425424e-033  6.5763138e+003
  1.0248410e+004  2.1467393e-024  3.3101779e+003
  1.0255509e+004  2.0738593e-032  5.9754963e+003
  1.0279704e+004  2.1676008e-023  2.2575463e+003
  1.0334075e+004  2.2687116e-031  5.8104678e+003
  1.0341733e+004  1.3461061e-024  3.2408989e+003
  1.0341884e+004  1.8296975e-025  3.5923250e+003
  1.0387800e+004  9.3278015e-024  2.6652982e+003
  1.0406284e+004  1.6946472e-033  6.7531703e+003
  1.0413577e+004  1.4024239e-025  3.6886016e+003
  1.0414073e+004  1.8805258e-025  3.9213361e+003
  1.0415119e+004  9.0173577e-026  3.9179845e+003
  1.0424554e+004  9.6311755e-026  3.9076303e+003
  1.0437768e+004  2.2634937e-025  3.4938250e+003
  1.0443853e+004  2.1671017e-025  3.8906210e+003
  1.0445175e+004  2.5614112e-035  7.6479396e+003
  1.0456230e+004  1.7170356e-024  3.1633712e+003
  1.0461539e+004  1.1656799e-025  3.8664387e+003
  1.0464214e+004  2.1561516e-025  3.7768478e+003
  1.0476751e+004  2.5146601e-030  5.2768629e+003
  1.0489764e+004  1.3112313e-025  3.8353744e+003
  1.0492032e+004  1.5113996e-034  7.2229996e+003
  1.0499421e+004  8.3729654e-026  3.8572766e+003
  1.0523359e+004  6.5990178e-026  3.9300822e+003
  1.0525866e+004  3.0225904e-025  3.7972082e+003
  1.0539189e+004  1.0584718e-025  3.9954405e+003
  1.0549221e+004  4.3259281e-026  4.0535087e+003
  1.0552594e+004  4.5517594e-033  6.5178564e+003
  1.0555226e+004  3.6097681e-026  4.1044259e+003
  1.0558478e+004  6.1528921e-026  4.1483129e+003
  1.0559537e+004  3.8777455e-026  4.2687113e+003
  1.0559794e+004  4.4841414e-026  4.2389894e+003
  1.0559950e+004  2.6808919e-026  4.1852751e+003
  1.0560325e+004  1.9238858e-026  4.2653952e+003
  1.0560325e+004  2.3909985e-026  4.2153979e+003
  1.0561062e+004  1.9773306e-026  4.2553558e+003
  1.0570988e+004  1.7843469e-025  3.7518148e+003
  1.0571092e+004  2.2744652e-029  4.7576984e+003
  1.0597133e+004  4.4317913e-024  3.0772460e+003
  1.0606254e+004  1.6926973e-033  6.9195235e+003
  1.0616436e+004  1.4189899e-028  4.2532767e+003
  1.0626732e+004  2.1571448e-025  3.6990394e+003
  1.0629886e+004  1.0680198e-023  2.5586214e+003
  1.0642166e+004  9.5869243e-026  3.6230594e+003
  1.0649706e+004  3.3441003e-026  3.6001500e+003
  1.0684353e+004  1.3282484e-035  7.7918598e+003
  1.0695008e+004  5.3355513e-025  3.6386938e+003
  1.0729105e+004  1.5991135e-034  7.3608997e+003
  1.0770991e+004  2.8653607e-024  2.9821059e+003
  1.0778476e+004  3.3719358e-025  3.5705515e+003
  1.0789953e+004  7.4418223e-026  3.7433323e+003
  1.0790644e+004  1.2664245e-031  5.6087825e+003
