      fo_rot	      Io_rot	      Eo_rot	    gNH3_rot	      gH2_rot	     gHe_rot
  1.3196286e+004  3.0281633e-028  5.2164889e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3197712e+004  3.0288607e-028  5.2164604e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3208416e+004  3.4664050e-028  5.1888179e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3210055e+004  3.4680017e-028  5.1887870e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3217109e+004  2.7566352e-025  3.7735634e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3223424e+004  8.1354072e-028  5.1548771e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3225066e+004  8.1429037e-028  5.1548344e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3241123e+004  4.9054550e-028  5.1145834e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3243088e+004  4.9077146e-028  5.1145449e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3252159e+004  2.1075568e-025  3.6428621e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3261865e+004  6.0726646e-028  5.0678617e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3264125e+004  6.0754618e-028  5.0678177e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3285705e+004  1.5437583e-027  5.0146042e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3288361e+004  1.5444694e-027  5.0145530e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3291944e+004  2.1236322e-025  3.6421048e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3312743e+004  1.0066519e-027  4.9546901e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3315888e+004  1.0073475e-027  4.9546296e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3321353e+004  3.1686867e-025  3.5020704e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3343109e+004  1.3470363e-027  4.8879813e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3346928e+004  1.3479671e-027  4.8879086e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3376620e+004  3.2016901e-025  3.5010183e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3377075e+004  3.6972541e-027  4.8143200e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3381700e+004  3.7006609e-027  4.8142312e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3395334e+004  8.8527724e-025  3.3512054e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3414705e+004  2.6012333e-027  4.7335272e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3420474e+004  2.6042298e-027  4.7334169e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3456322e+004  3.7521423e-027  4.6453998e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3463589e+004  3.7573296e-027  4.6452605e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3473380e+004  4.8660806e-025  3.1896586e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3473380e+004  8.9841976e-025  3.3497187e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3502088e+004  1.1086113e-026  4.5497077e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3511396e+004  1.1106553e-026  4.5495289e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3552266e+004  8.3787512e-027  4.4461891e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3564430e+004  8.3980663e-027  4.4459559e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3585572e+004  4.9691179e-025  3.1875178e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3607100e+004  1.2932405e-026  4.3345462e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3623284e+004  1.2974161e-026  4.3342369e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3642583e+004  5.9673196e-029  5.7049985e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3643970e+004  3.0337466e-029  5.7019905e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3644913e+004  3.0337466e-029  5.7019721e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3648087e+004  3.1943264e-029  5.6929641e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3649064e+004  3.1950621e-029  5.6929452e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3649409e+004  5.1782057e-029  5.6770006e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3660318e+004  8.6333490e-029  5.6787106e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3663453e+004  3.7263127e-029  5.6566902e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3664523e+004  3.7271708e-029  5.6566693e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3666992e+004  4.0623683e-026  4.2144386e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3675758e+004  4.2912053e-029  5.6294270e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3676886e+004  4.2921935e-029  5.6294043e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3688741e+004  4.0792404e-026  4.2140218e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3690655e+004  1.0126965e-028  5.5959747e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3692146e+004  1.0122302e-028  5.5959632e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3708650e+004  6.1302657e-029  5.5562881e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3710106e+004  6.1316774e-029  5.5562599e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3729491e+004  7.6239370e-029  5.5102626e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3731110e+004  7.6256926e-029  5.5102303e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3731993e+004  3.2268539e-026  4.0854767e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3753439e+004  1.9461634e-028  5.4578052e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3755387e+004  1.9470598e-028  5.4577676e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3761826e+004  3.2447355e-026  4.0849067e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3780641e+004  1.2746158e-028  5.3988001e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3782912e+004  1.2749093e-028  5.3987556e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3802480e+004  5.1283694e-026  3.9472146e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3811120e+004  1.7122978e-028  5.3331144e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3813908e+004  1.7130865e-028  5.3330608e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3843867e+004  5.1674859e-026  3.9464228e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3845205e+004  4.7182321e-028  5.2605969e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3848600e+004  4.7204054e-028  5.2605314e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3878360e+004  1.5954357e-025  3.7991428e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3883041e+004  3.3325701e-028  5.1810759e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3887228e+004  3.3348730e-028  5.1809945e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3924746e+004  4.8270222e-028  5.0943573e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3930116e+004  4.8314701e-028  5.0942544e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3936760e+004  1.6124242e-025  3.7980257e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3959442e+004  1.1544611e-025  3.6406838e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3970681e+004  1.4331092e-027  5.0002208e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.3977509e+004  1.4350905e-027  5.0000887e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4021095e+004  1.0898815e-027  4.8984168e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4030045e+004  1.0918910e-027  4.8982443e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4043167e+004  1.1721395e-025  3.6390809e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4044738e+004  1.3166771e-025  3.4711909e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4076239e+004  1.6969901e-027  4.7886610e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4088125e+004  1.7005104e-027  4.7884319e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4102788e+004  6.7217027e-030  6.1600672e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4103497e+004  3.4204189e-030  6.1571177e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4104172e+004  3.4204189e-030  6.1571043e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4106979e+004  5.4472750e-030  6.1322963e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4107704e+004  3.6197560e-030  6.1482294e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4108402e+004  3.6205896e-030  6.1482156e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4121632e+004  1.0258392e-029  6.1343704e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4122850e+004  4.1877360e-030  6.1124696e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4123594e+004  4.1887004e-030  6.1124545e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4135221e+004  4.8616008e-030  6.0856175e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4136065e+004  4.8627204e-030  6.0856012e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4136455e+004  5.3985770e-027  4.6706291e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4150437e+004  1.1533983e-029  6.0526848e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4151071e+004  1.1541953e-029  6.0526457e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4152447e+004  5.4147611e-027  4.6703201e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4166922e+004  1.3464161e-025  3.4688470e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4168251e+004  7.0255333e-030  6.0135793e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4169275e+004  7.0271512e-030  6.0135590e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4189143e+004  8.7837365e-030  5.9682523e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4190333e+004  8.7857592e-030  5.9682291e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4201954e+004  4.3729982e-027  4.5439511e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4213146e+004  2.2541318e-029  5.9165975e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4214528e+004  2.2546508e-029  5.9165705e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4223927e+004  4.3901494e-027  4.5435278e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4240367e+004  1.4831303e-029  5.8585037e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4242005e+004  1.4834718e-029  5.8584716e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4270968e+004  2.0011484e-029  5.7938432e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4272928e+004  2.0020702e-029  5.7938044e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4273119e+004  7.1709930e-027  4.4082040e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4303683e+004  7.2107310e-027  4.4076154e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4305097e+004  5.5357861e-029  5.7224709e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4307502e+004  5.5383360e-029  5.7224234e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4342929e+004  3.9244545e-029  5.6442226e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4345970e+004  3.9262622e-029  5.6441634e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4350142e+004  2.3554793e-026  4.2629059e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4384718e+004  5.7026839e-029  5.5589122e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4388553e+004  5.7066245e-029  5.5588374e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4393297e+004  2.3739923e-026  4.2620754e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4430693e+004  1.6989449e-028  5.4663296e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4432974e+004  1.8957423e-026  4.1075105e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4435632e+004  1.7005104e-028  5.4662334e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4481122e+004  1.2971174e-028  5.3662362e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4487595e+004  1.2986117e-028  5.3661106e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4494902e+004  1.9168110e-026  4.1063206e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4521463e+004  2.8430160e-026  3.9414058e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4536295e+004  2.0299218e-028  5.2583610e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4544915e+004  2.0331962e-028  5.2581941e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4553972e+004  6.9483118e-031  6.6304862e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4555361e+004  3.5422507e-031  6.6275692e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4555848e+004  3.5414352e-031  6.6275599e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4557961e+004  5.1877531e-031  6.6028544e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4559677e+004  3.7729348e-031  6.6188216e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4560099e+004  3.7746727e-031  6.6188120e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4573723e+004  1.1248103e-030  6.6054188e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4574386e+004  4.3070439e-031  6.5835669e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4574918e+004  4.3070439e-031  6.5835565e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4586893e+004  5.0533490e-031  6.5571293e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4587455e+004  5.0533490e-031  6.5571180e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4596590e+004  6.5054793e-028  5.1423954e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4601788e+004  1.2080344e-030  6.5246739e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4602861e+004  1.2083126e-030  6.5246935e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4608202e+004  6.5189747e-028  5.1421698e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4611551e+004  2.8885461e-026  3.9396723e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4614301e+004  6.7294458e-026  3.7639163e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4619970e+004  7.4076303e-031  6.4861950e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4620683e+004  7.4093361e-031  6.4861809e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4640888e+004  9.3235069e-031  6.4415677e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4641698e+004  9.3256540e-031  6.4415516e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4662249e+004  5.3294120e-028  5.0179871e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4664893e+004  2.4070178e-030  6.3907164e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4665855e+004  2.4075721e-030  6.3906974e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4678222e+004  5.3453888e-028  5.0176775e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4692124e+004  1.5928662e-030  6.3335342e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4693253e+004  1.5928662e-030  6.3335117e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4722673e+004  2.1596297e-030  6.2698988e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4724062e+004  2.1601271e-030  6.2698714e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4733697e+004  8.9018300e-028  4.8847351e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4747819e+004  6.8909531e-026  3.7613428e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4755953e+004  8.9367436e-028  4.8843037e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4756767e+004  5.9990060e-030  6.1996710e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4758490e+004  6.0003875e-030  6.1996372e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4794561e+004  4.2675567e-030  6.1226934e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4796699e+004  4.2695224e-030  6.1226511e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4811213e+004  3.0128624e-027  4.7421837e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4836293e+004  6.2198412e-030  6.0387882e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4838994e+004  6.2227062e-030  6.0387346e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4842685e+004  3.0295582e-027  4.7415740e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4882172e+004  1.8577159e-029  5.9477544e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4885676e+004  1.8589996e-029  5.9476855e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4895020e+004  2.5566972e-027  4.5898178e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4932514e+004  1.4216062e-029  5.8493645e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4937091e+004  1.4229161e-029  5.8492745e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4940217e+004  2.5767916e-027  4.5889439e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4985238e+004  4.2577416e-027  4.4270611e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4987544e+004  2.2308959e-029  5.7433600e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4993656e+004  2.2334658e-029  5.7432404e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4998424e+004  6.6233743e-032  7.1159542e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4999561e+004  3.3836022e-032  7.1130892e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.4999841e+004  3.3828232e-032  7.1130835e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5000411e+004  4.4862069e-032  7.0884560e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5004010e+004  3.6373015e-032  7.1044856e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5004289e+004  3.6381391e-032  7.1044796e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5018147e+004  4.0670480e-032  7.0697223e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5018453e+004  4.0670480e-032  7.0697158e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5019405e+004  1.1420347e-031  7.0915454e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5030756e+004  4.8370357e-032  7.0437028e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5031153e+004  4.8370357e-032  7.0436955e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5045997e+004  1.1664854e-031  7.0117368e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5046225e+004  1.1680980e-031  7.0117924e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5047659e+004  7.1776007e-029  5.6294470e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5050999e+004  4.3070439e-027  4.4257895e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5055954e+004  7.1875238e-029  5.6292852e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5063882e+004  7.2173754e-032  6.9738737e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5064302e+004  7.2173754e-032  6.9738646e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5081323e+004  1.3230593e-026  4.2532767e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5084762e+004  9.1533337e-032  6.9299460e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5085317e+004  9.1554416e-032  6.9299354e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5108723e+004  2.3805609e-031  6.8798975e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5109385e+004  2.3805609e-031  6.8798851e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5113226e+004  5.9139725e-029  5.5072905e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5124638e+004  5.9262408e-029  5.5070679e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5135892e+004  1.5851826e-031  6.8236259e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5136670e+004  1.5855476e-031  6.8236107e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5166381e+004  2.1616197e-031  6.7610136e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5167326e+004  2.1621175e-031  6.7609950e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5178560e+004  1.3457962e-026  4.2513963e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5181993e+004  8.1260464e-027  4.0677713e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5184590e+004  9.9742281e-029  5.3765096e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5200314e+004  6.0322495e-031  6.6919274e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5200542e+004  1.0001826e-028  5.3761986e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5201495e+004  6.0336387e-031  6.6919041e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5238022e+004  4.3080357e-031  6.6162166e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5239497e+004  4.3090278e-031  6.6161871e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5262156e+004  3.4322530e-028  5.2366731e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5279581e+004  6.2962113e-031  6.5337109e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5281467e+004  6.2991115e-031  6.5336733e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5284756e+004  3.4457146e-028  5.2362322e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5325269e+004  1.8844269e-030  6.4442184e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5327697e+004  1.8852949e-030  6.4441699e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5328219e+004  8.3364144e-027  4.0649382e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5346263e+004  2.9955688e-028  5.0872955e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5375350e+004  1.4440402e-030  6.3475219e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5378560e+004  1.4450381e-030  6.3474584e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5378769e+004  3.0128624e-028  5.0866622e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5430123e+004  2.2687116e-030  6.2433751e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5434367e+004  2.2702793e-030  6.2432907e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5434823e+004  5.8624520e-033  7.6162478e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5435610e+004  3.5520519e-033  7.5888163e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5436280e+004  3.0024743e-033  7.6134243e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5436479e+004  3.0031657e-033  7.6134214e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5437161e+004  5.2514508e-028  4.9278361e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5440863e+004  3.2649708e-033  7.6049688e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5441081e+004  3.2649708e-033  7.6049655e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5454158e+004  3.5438824e-033  7.5706772e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5454382e+004  3.5438824e-033  7.5706734e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5456772e+004  1.0769097e-032  7.5925388e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5466915e+004  4.2872548e-033  7.5450796e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5467217e+004  4.2872548e-033  7.5450752e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5481638e+004  1.0437087e-032  7.5136166e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5482790e+004  1.0485262e-032  7.5136804e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5484586e+004  5.2951626e-028  4.9269138e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5489929e+004  7.3076762e-030  6.1314978e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5495755e+004  7.3144099e-030  6.1313837e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5499987e+004  6.5309942e-033  7.4763560e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5500310e+004  6.5309942e-033  7.4763501e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5520823e+004  8.3575560e-033  7.4331264e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5521200e+004  8.3575560e-033  7.4331196e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5534877e+004  1.8091697e-027  4.7576984e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5544724e+004  2.1911863e-032  7.3838788e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5545137e+004  2.1911863e-032  7.3838705e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
