Frequency (Hz),N,M,L,Absorption (dB/km),2_ Absorption ,Refraction,2_ Refraction,Pressure (bars),2_ Pressure ,Temperature K,2_ Temperature ,2_ Dielectric,2_ Transmissivity,2_ Instrumentation _wave ,Argon Refrac,2_ Refraction Ar,T Argon K,P Argon (bars) ,Ideal H2O conc,Ideal He conc,Ideal H2 conc,H2O Hygrometer Partial Pressure (mbars),2_ Hygrometer ,H2 density (g/m**3),He density (g/m**3),H2O density (g/m**3),X H2O ,X He mole fraction,X H2 mole fraction,Quality Flag
1496072175,0,1,1,0.027599184,0.020281454,8271.241221,0.66890369,85.96634138,0.041367899,376.1541667,0.901001389,8.07815E-07,0.020281015,0.000132112,8270.679631,0.673777288,376.2,41.6167063,0.003747979,0.134494023,0.861757999,NaN,0,4484.652011,1389.667815,186.4261365,0.004007576,0.134458977,0.861533446,0
1798652989,0,1,2,0.042721671,0.077289998,8286.577731,0.669018929,85.96634138,0.041367899,376.1541667,0.901001389,9.58618E-08,0.077250993,0.000389375,8285.821159,0.670781055,376.2,41.59997965,0.003747979,0.134494023,0.861757999,NaN,0,4484.652011,1389.667815,186.4261365,0.004007576,0.134458977,0.861533446,0
2212800521,0,1,3,0.101514261,0.094704844,8297.876541,0.668976268,85.96634138,0.041367899,376.1541667,0.901001389,3.46998E-07,0.094601023,0.000450418,8297.233315,0.668967623,376.2,41.59985006,0.003747979,0.134494023,0.861757999,NaN,0,4484.652011,1389.667815,186.4261365,0.004007576,0.134458977,0.861533446,0
2778303921,0,2,2,0.110423549,0.052104982,8272.505526,0.668917996,85.96634138,0.041367899,376.1541667,0.901001389,6.61841E-07,0.052057854,0.000434556,8271.692748,0.6689136,376.2,41.5922651,0.003747979,0.134494023,0.861757999,NaN,0,4484.652011,1389.667815,186.4261365,0.004007576,0.134458977,0.861533446,0
3062745506,0,2,3,0.193585495,0.157382833,8281.029518,0.668991495,85.96634138,0.041367899,376.1541667,0.901001389,6.54256E-07,0.157173213,0.000387894,8279.299312,0.669084188,376.25,41.59114032,0.003747979,0.134494023,0.861757999,NaN,0,4484.652011,1389.667815,186.4261365,0.004007576,0.134458977,0.861533446,0
3421450341,0,2,4,0.284066559,0.237256355,8286.862084,0.66897428,85.96634138,0.041367899,376.1541667,0.901001389,7.26026E-06,0.237255064,0.00069779,8285.90479,0.66896974,376.2,41.5876191,0.003747979,0.134494023,0.861757999,NaN,0,4484.652011,1389.667815,186.4261365,0.004007576,0.134458977,0.861533446,0
4283891356,0,2,6,0.491798125,0.487206262,8297.81631,0.669016928,85.96634138,0.041367899,376.1541667,0.901001389,2.68209E-05,0.484574566,0.00123254,8298.535701,0.669043623,376.1,41.58869896,0.003747979,0.134494023,0.861757999,NaN,0,4484.652011,1389.667815,186.4261365,0.004007576,0.134458977,0.861533446,0
5039771679,0,3,6,0.447923242,0.17777638,8286.010236,0.669311768,85.96634138,0.041367899,376.1541667,0.901001389,1.8629E-06,0.177119377,0.001702816,8285.141456,0.669223445,376.2,41.59006045,0.003747979,0.134494023,0.861757999,NaN,0,4484.652011,1389.667815,186.4261365,0.004007576,0.134458977,0.861533446,0
5258828978,0,2,8,0.714269049,0.391501032,8303.965852,0.669387116,85.96634138,0.041367899,376.1541667,0.901001389,1.39643E-05,0.391345332,0.002459916,8302.972129,0.669607347,376.2,41.59598156,0.003747979,0.134494023,0.861757999,NaN,0,4484.652011,1389.667815,186.4261365,0.004007576,0.134458977,0.861533446,0
5890915438,0,3,8,0.725068444,0.3089031,8295.408613,0.669307809,85.96634138,0.041367899,376.1541667,0.901001389,1.01987E-05,0.298156187,0.002379226,8294.411702,0.66928023,376.2,41.59014684,0.003747979,0.134494023,0.861757999,NaN,0,4484.652011,1389.667815,186.4261365,0.004007576,0.134458977,0.861533446,0
2798232469,0,2,2,0.051324923,0.057557938,1108.959704,0.686037774,0.3964,0.001178066,376.3041667,0.901051389,1.73159E-07,0.057528537,0.000346734,1110.715024,0.686035325,376.15,5.58111,1,0,0,NaN,0,0,0,229.5401821,1,0,0,0
3084715664,0,2,3,0.098546698,0.164215176,1108.78168,0.686039939,0.3964,0.001178066,376.3041667,0.901051389,1.07796E-05,0.164131132,0.000536996,1109.660344,0.686044679,376.2,5.58111,1,0,0,NaN,0,0,0,229.5401821,1,0,0,0
3445991751,0,2,4,0.209056139,0.195248232,1108.45385,0.686081592,0.3964,0.001178066,376.3041667,0.901051389,2.2216E-05,0.195167555,0.000736755,1110.322832,0.686056762,376.2,5.58411,1,0,0,NaN,0,0,0,229.5401821,1,0,0,0
4314624097,0,2,6,0.518842371,0.348986967,1107.914272,0.686114491,0.3964,0.001178066,376.3041667,0.901051389,1.31319E-06,0.346286297,0.001028007,1109.72066,0.68608587,376.25,5.58661,1,0,0,NaN,0,0,0,229.5401821,1,0,0,0
5075921352,0,3,6,0.243670107,0.166604388,1107.362255,0.686394137,0.3964,0.001178066,376.3041667,0.901051389,2.03103E-07,0.166275197,0.001530704,1108.155646,0.686497636,376.3,5.58161,1,0,0,NaN,0,0,0,229.5401821,1,0,0,0
5296553966,0,2,8,0.572947044,0.45386796,1107.580728,0.686803599,0.3964,0.001178066,376.3041667,0.901051389,2.41609E-07,0.435695787,0.002266201,1109.259865,0.68659364,376.25,5.58361,1,0,0,NaN,0,0,0,229.5401821,1,0,0,0
5933177540,0,3,8,0.537817002,0.308417052,1107.417441,0.686457722,0.3964,0.001178066,376.3041667,0.901051389,1.21435E-05,0.239442418,0.002355382,1111.736686,0.686228838,376.1,5.58361,1,0,0,NaN,0,0,0,229.5401821,1,0,0,0
1505804855,0,1,1,0.018407466,0.019222188,1769.609127,0.687002784,12.5684,0.00739465,376.2541667,0.901034722,1.13558E-06,0.019162457,0.000182166,1769.664411,0.68702401,376.25,8.9359,0.031539416,0.559601859,0.408858725,NaN,0,330.8551071,896.9077453,229.5401821,0.031778332,0.558886925,0.409334742,0
1810354634,0,1,2,0.03635513,0.071321864,1771.961565,0.687003575,12.5684,0.00739465,376.2541667,0.901034722,3.595E-07,0.071308387,0.000388199,1773.732884,0.687007046,376.15,8.9354,0.031539416,0.559601859,0.408858725,NaN,0,330.8551071,896.9077453,229.5401821,0.031778332,0.558886925,0.409334742,0
2796377897,0,2,2,0.067170876,0.056579704,1769.812176,0.687016394,12.5684,0.00739465,376.2541667,0.901034722,9.87111E-09,0.056284752,0.000314277,1771.645838,0.687008252,376.15,8.9354,0.031539416,0.559601859,0.408858725,NaN,0,330.8551071,896.9077453,229.5401821,0.031778332,0.558886925,0.409334742,0
3082670941,0,2,3,0.133471318,0.165090231,1770.931468,0.687013933,12.5684,0.00739465,376.2541667,0.901034722,1.03896E-05,0.164909272,0.000572564,1771.901043,0.687027132,376.2,8.9344,0.031539416,0.559601859,0.408858725,NaN,0,330.8551071,896.9077453,229.5401821,0.031778332,0.558886925,0.409334742,0
3443708557,0,2,4,0.244861692,0.208520649,1772.285424,0.687064447,12.5684,0.00739465,376.2541667,0.901034722,4.03235E-06,0.208506293,0.000582297,1773.174571,0.687040647,376.2,8.9364,0.031539416,0.559601859,0.408858725,NaN,0,330.8551071,896.9077453,229.5401821,0.031778332,0.558886925,0.409334742,0
4311765157,0,2,6,0.645872022,0.406623765,1774.257785,0.687181859,12.5684,0.00739465,376.2541667,0.901034722,3.96137E-05,0.397162227,0.00144179,1775.244299,0.687195762,376.2,8.9399,0.031539416,0.559601859,0.408858725,NaN,0,330.8551071,896.9077453,229.5401821,0.031778332,0.558886925,0.409334742,0
5072557624,0,3,6,0.285591668,0.158004689,1772.327318,0.687372433,12.5684,0.00739465,376.2541667,0.901034722,1.82328E-07,0.156712505,0.00229132,1772.319497,0.687358783,376.25,8.9339,0.031539416,0.559601859,0.408858725,NaN,0,330.8551071,896.9077453,229.5401821,0.031778332,0.558886925,0.409334742,0
5293043263,0,2,8,0.736672411,0.476508727,1775.087219,0.687441368,12.5684,0.00739465,376.2541667,0.901034722,6.0443E-06,0.476411013,0.002025369,1775.81535,0.687528383,376.2,8.9349,0.031539416,0.559601859,0.408858725,NaN,0,330.8551071,896.9077453,229.5401821,0.031778332,0.558886925,0.409334742,0
5929244975,0,3,8,0.639181477,0.282272581,1773.596089,0.687332323,12.5684,0.00739465,376.2541667,0.901034722,1.85048E-06,0.263970632,0.002067487,1773.600042,0.68720491,376.25,8.9359,0.031539416,0.559601859,0.408858725,NaN,0,330.8551071,896.9077453,229.5401821,0.031778332,0.558886925,0.409334742,0
1504655616,0,1,1,0.018844556,0.022160917,2532.597673,0.687676516,20.5907,0.00739465,376.2458333,0.901031944,3.66082E-06,0.022041282,0.00015115,2531.526901,0.687709546,376.3,12.779,0.01925141,0.341576537,0.639172053,NaN,0,843.2774393,896.9077453,229.5401821,0.019448539,0.342042309,0.638509151,0
1808973031,0,1,2,0.032407527,0.075194017,2536.307344,0.687682025,20.5907,0.00739465,376.2458333,0.901031944,5.47466E-07,0.075188331,0.000371222,2535.277974,0.68769192,376.3,12.779,0.01925141,0.341576537,0.639172053,NaN,0,843.2774393,896.9077453,229.5401821,0.019448539,0.342042309,0.638509151,0
2794243638,0,2,2,0.072062219,0.058631719,2532.925891,0.68768007,20.5907,0.00739465,376.2458333,0.901031944,4.40822E-07,0.058603298,0.000257255,2532.056889,0.687688739,376.3,12.7805,0.01925141,0.341576537,0.639172053,NaN,0,843.2774393,896.9077453,229.5401821,0.019448539,0.342042309,0.638509151,0
3080318097,0,2,3,0.149867026,0.177600034,2534.854951,0.687707842,20.5907,0.00739465,376.2458333,0.901031944,1.3334E-06,0.177580693,0.000422932,NaN,NaN,NaN,12.7805,0.01925141,0.341576537,0.639172053,NaN,0,843.2774393,896.9077453,229.5401821,0.019448539,0.342042309,0.638509151,0
3441079310,0,2,4,0.261272135,0.214086882,2537.203411,0.687713367,20.5907,0.00739465,376.2458333,0.901031944,4.8054E-06,0.214011255,0.000661183,2536.28603,0.687702481,376.3,12.7805,0.01925141,0.341576537,0.639172053,NaN,0,843.2774393,896.9077453,229.5401821,0.019448539,0.342042309,0.638509151,0
4308474841,0,2,6,0.617590268,0.384373164,2539.860918,0.687844296,20.5907,0.00739465,376.2458333,0.901031944,3.08756E-05,0.384097084,0.001390617,2538.880482,0.687810919,376.3,12.7845,0.01925141,0.341576537,0.639172053,NaN,0,843.2774393,896.9077453,229.5401821,0.019448539,0.342042309,0.638509151,0
5068685662,0,3,6,0.303656858,0.143452203,2537.14516,0.688068067,20.5907,0.00739465,376.2458333,0.901031944,1.05488E-06,0.14275258,0.001862717,2536.250647,0.687998205,376.3,12.781,0.01925141,0.341576537,0.639172053,NaN,0,843.2774393,896.9077453,229.5401821,0.019448539,0.342042309,0.638509151,0
5289002598,0,2,8,0.740026453,0.501583588,2541.577928,0.688260641,20.5907,0.00739465,376.2458333,0.901031944,1.77278E-05,0.487711098,0.002565396,2540.845941,0.688384255,376.3,12.7815,0.01925141,0.341576537,0.639172053,NaN,0,843.2774393,896.9077453,229.5401821,0.019448539,0.342042309,0.638509151,0
5924719471,0,3,8,0.671460625,0.299364813,2539.113018,0.68801934,20.5907,0.00739465,376.2458333,0.901031944,9.19833E-06,0.27292471,0.001920801,2539.998354,0.68803289,376.2,12.78,0.01925141,0.341576537,0.639172053,NaN,0,843.2774393,896.9077453,229.5401821,0.019448539,0.342042309,0.638509151,0
1500632011,0,1,1,0.024363233,0.024127158,5213.00012,0.688940071,48.90166409,0.041367899,376.3,0.90105,1.31867E-07,0.024122303,0.000144163,5212.089469,0.689012664,376.3,26.2770745,0.008106064,0.143825371,0.848068565,NaN,0,2616.751781,896.9077453,229.5401821,0.008301296,0.14599526,0.845703444,0
1804135301,0,1,2,0.039814182,0.082957704,5221.929001,0.68893053,48.90166409,0.041367899,376.3,0.90105,1.90198E-06,0.082949068,0.000338243,5220.935606,0.689061545,376.3,26.27528282,0.008106064,0.143825371,0.848068565,NaN,0,2616.751781,896.9077453,229.5401821,0.008301296,0.14599526,0.845703444,0
2786771467,0,2,2,0.100533915,0.056781842,5213.829561,0.688943196,48.90166409,0.041367899,376.3,0.90105,6.4494E-08,0.056596542,0.000308843,5213.864045,0.688929499,376.25,26.27934085,0.008106064,0.143825371,0.848068565,NaN,0,2616.751781,896.9077453,229.5401821,0.008301296,0.14599526,0.845703444,0
3072079842,0,2,3,0.184701545,0.171341944,5218.918114,0.688936367,48.90166409,0.041367899,376.3,0.90105,2.63175E-06,0.171309281,0.000395983,5218.075769,0.688941958,376.3,26.279384,0.008106064,0.143825371,0.848068565,NaN,0,2616.751781,896.9077453,229.5401821,0.008301296,0.14599526,0.845703444,0
3431877927,0,2,4,0.25981969,0.192563669,5222.449179,0.688963674,48.90166409,0.041367899,376.3,0.90105,3.04813E-06,0.192368148,0.000756971,5221.606583,0.688939161,376.35,26.27769934,0.008106064,0.143825371,0.848068565,NaN,0,2616.751781,896.9077453,229.5401821,0.008301296,0.14599526,0.845703444,0
4296950826,0,2,6,0.574600673,0.437968272,5228.733721,0.689062192,48.90166409,0.041367899,376.3,0.90105,3.12722E-05,0.437774345,0.000947123,5230.34509,0.689028007,376.25,26.27439733,0.008106064,0.143825371,0.848068565,NaN,0,2616.751781,896.9077453,229.5401821,0.008301296,0.14599526,0.845703444,0
5055131363,0,3,6,0.359989757,0.155800273,5221.994027,0.689229317,48.90166409,0.041367899,376.3,0.90105,5.85957E-08,0.155790158,0.001658617,5224.523694,0.68937216,376.2,26.26921562,0.008106064,0.143825371,0.848068565,NaN,0,2616.751781,896.9077453,229.5401821,0.008301296,0.14599526,0.845703444,0
5274856502,0,2,8,0.78492704,0.395438462,5232.687487,0.689610095,48.90166409,0.041367899,376.3,0.90105,1.85051E-05,0.385186603,0.002515732,5235.038093,0.689455448,376.2,26.27435418,0.008106064,0.143825371,0.848068565,NaN,0,2616.751781,896.9077453,229.5401821,0.008301296,0.14599526,0.845703444,0
5908874201,0,3,8,0.852927192,0.341291366,5227.030177,0.689343063,48.90166409,0.041367899,376.3,0.90105,2.19147E-05,0.303853596,0.002224297,5230.52654,0.68918584,376.15,26.2751758,0.008106064,0.143825371,0.848068565,NaN,0,2616.751781,896.9077453,229.5401821,0.008301296,0.14599526,0.845703444,0
1497010973,0,1,1,0.028730521,0.021801358,7637.40364,0.689654068,74.80551942,0.041367899,376.2208333,0.901023611,1.7761E-07,0.021798499,0.000133906,7638.358561,0.689631765,376.2,38.40449098,0.005299074,0.094021137,0.900679789,NaN,0,4195.115447,896.9077453,229.5401821,0.005497152,0.09667865,0.897824199,0
1799785106,0,1,2,0.038221844,0.074884539,7649.129043,0.689731459,74.80551942,0.041367899,376.2208333,0.901023611,4.48271E-08,0.074826154,0.000303335,7648.202366,0.68969068,376.3,38.39205452,0.005299074,0.094021137,0.900679789,NaN,0,4195.115447,896.9077453,229.5401821,0.005497152,0.09667865,0.897824199,0
2214194947,0,1,3,0.057706399,0.100220679,7658.372547,0.689692087,74.80551942,0.041367899,376.2208333,0.901023611,4.62087E-07,0.100217265,0.000544001,7657.68145,0.689633976,376.3,38.38810523,0.005299074,0.094021137,0.900679789,NaN,0,4195.115447,896.9077453,229.5401821,0.005497152,0.09667865,0.897824199,0
2780053326,0,2,2,0.113459177,0.05409669,7636.332717,0.689742014,74.80551942,0.041367899,376.2208333,0.901023611,3.46251E-08,0.054019908,0.000239311,7638.204336,0.689606948,376.15,38.39240146,0.005299074,0.094021137,0.900679789,NaN,0,4195.115447,896.9077453,229.5401821,0.005497152,0.09667865,0.897824199,0
3064674716,0,2,3,0.182806036,0.140883188,7643.730806,0.689645815,74.80551942,0.041367899,376.2208333,0.901023611,3.81142E-07,0.140593678,0.000366494,7645.61007,0.689616214,376.15,38.38419736,0.005299074,0.094021137,0.900679789,NaN,0,4195.115447,896.9077453,229.5401821,0.005497152,0.09667865,0.897824199,0
3423606544,0,2,4,0.296333279,0.222082221,7651.084442,0.689748032,74.80551942,0.041367899,376.2208333,0.901023611,7.48819E-06,0.221987447,0.000665419,7652.100777,0.689769886,376.15,38.38432682,0.005299074,0.094021137,0.900679789,NaN,0,4195.115447,896.9077453,229.5401821,0.005497152,0.09667865,0.897824199,0
4286593384,0,2,6,0.487916054,0.431977232,7662.785959,0.689909693,74.80551942,0.041367899,376.2208333,0.901023611,1.79244E-05,0.431967634,0.001514256,7661.875513,0.689844878,376.2,38.38221063,0.005299074,0.094021137,0.900679789,NaN,0,4195.115447,896.9077453,229.5401821,0.005497152,0.09667865,0.897824199,0
5042950577,0,3,6,0.386792601,0.177551625,7652.141597,0.690120204,74.80551942,0.041367899,376.2208333,0.901023611,4.9965E-06,0.176803373,0.002014262,7651.365229,0.690044026,376.2,38.3884936,0.005299074,0.094021137,0.900679789,NaN,0,4195.115447,896.9077453,229.5401821,0.005497152,0.09667865,0.897824199,0
5262150735,0,2,8,0.722999112,0.410802696,7665.295107,0.690496325,74.80551942,0.041367899,376.2208333,0.901023611,6.36946E-06,0.410794316,0.002192705,7667.179582,0.690192545,376.15,38.38296666,0.005299074,0.094021137,0.900679789,NaN,0,4195.115447,896.9077453,229.5401821,0.005497152,0.09667865,0.897824199,0
5894636532,0,3,8,0.729746439,0.286938907,7657.803637,0.690239279,74.80551942,0.041367899,376.2208333,0.901023611,1.59299E-05,0.266448166,0.001998979,7660.526223,0.689962381,376.1,38.37994428,0.005299074,0.094021137,0.900679789,NaN,0,4195.115447,896.9077453,229.5401821,0.005497152,0.09667865,0.897824199,0
1494180000,0,1,1,0.030810108,0.018164087,9542.698134,0.690920678,96.16987081,0.041367899,376.1458333,0.900998611,2.46276E-07,0.018158375,0.000164982,9539.672546,0.691167915,376.3,47.90046833,0.004121873,0.073134132,0.922743995,NaN,0,5466.108875,896.9077453,229.5401821,0.004321614,0.076004412,0.919673974,0
1796378025,0,1,2,0.042771265,0.078775502,9560.087806,0.691026111,96.16987081,0.041367899,376.1458333,0.900998611,8.83954E-07,0.078742234,0.00036515,9558.135486,0.690969215,376.25,47.90426745,0.004121873,0.073134132,0.922743995,NaN,0,5466.108875,896.9077453,229.5401821,0.004321614,0.076004412,0.919673974,0
2210002145,0,1,3,0.095315805,0.098811481,9572.714905,0.690984285,96.16987081,0.041367899,376.1458333,0.900998611,4.81605E-07,0.09880007,0.000803883,9571.946159,0.690988177,376.2,47.89936881,0.004121873,0.073134132,0.922743995,NaN,0,5466.108875,896.9077453,229.5401821,0.004321614,0.076004412,0.919673974,0
2774789927,0,2,2,0.125108699,0.055833185,9544.110418,0.690974103,96.16987081,0.041367899,376.1458333,0.900998611,1.78902E-07,0.055720872,0.000290974,9543.088793,0.690946226,376.2,47.89813639,0.004121873,0.073134132,0.922743995,NaN,0,5466.108875,896.9077453,229.5401821,0.004321614,0.076004412,0.919673974,0
3058871191,0,2,3,0.19064507,0.14909719,9554.021488,0.690976046,96.16987081,0.041367899,376.1458333,0.900998611,1.20088E-08,0.149089172,0.000473545,9551.267735,0.690980825,376.3,47.89880611,0.004121873,0.073134132,0.922743995,NaN,0,5466.108875,896.9077453,229.5401821,0.004321614,0.076004412,0.919673974,0
3417122316,0,2,4,0.294942142,0.218557887,9562.709612,0.690972909,96.16987081,0.041367899,376.1458333,0.900998611,1.92402E-06,0.218356439,0.000683751,9561.798524,0.690947345,376.2,47.89466177,0.004121873,0.073134132,0.922743995,NaN,0,5466.108875,896.9077453,229.5401821,0.004321614,0.076004412,0.919673974,0
4278471384,0,2,6,0.561196931,0.436080167,9577.169119,0.69110287,96.16987081,0.041367899,376.1458333,0.900998611,4.68399E-06,0.434430052,0.002002739,9577.242387,0.691076591,376.15,47.90221686,0.004121873,0.073134132,0.922743995,NaN,0,5466.108875,896.9077453,229.5401821,0.004321614,0.076004412,0.919673974,0
5033398090,0,3,6,0.423922904,0.187256671,9563.374634,0.691495514,96.16987081,0.041367899,376.1458333,0.900998611,1.34745E-06,0.18556151,0.001327807,9562.526236,0.691145351,376.2,47.89943268,0.004121873,0.073134132,0.922743995,NaN,0,5466.108875,896.9077453,229.5401821,0.004321614,0.076004412,0.919673974,0
5252181504,0,2,8,0.609921418,0.413910071,9582.816287,0.691517626,96.16987081,0.041367899,376.1458333,0.900998611,6.87912E-07,0.401969775,0.001850873,9582.867803,0.69161798,376.15,47.90265011,0.004121873,0.073134132,0.922743995,NaN,0,5466.108875,896.9077453,229.5401821,0.004321614,0.076004412,0.919673974,0
5883463960,0,3,8,0.791089408,0.270549131,9573.922224,0.69127236,96.16987081,0.041367899,376.1458333,0.900998611,1.169E-05,0.259209406,0.002786782,9574.95413,0.691194537,376.1,47.90318865,0.004121873,0.073134132,0.922743995,NaN,0,5466.108875,896.9077453,229.5401821,0.004321614,0.076004412,0.919673974,0
1811617539,0,1,2,0.056338284,0.073668166,1078.857032,0.716207467,0.38438,0.001178066,376.15,0.901,4.98635E-06,0.073660319,0.000525758,1078.775636,0.716220777,376.25,5.44094,1,0,0,NaN,0,0,0,222.634666,1,0,0,0
2228750561,0,1,3,0.053318872,0.082259407,1078.388577,0.716238812,0.38438,0.001178066,376.15,0.901,6.64049E-07,0.082084879,0.000701578,1078.379773,0.716223198,376.25,5.44092,1,0,0,NaN,0,0,0,222.634666,1,0,0,0
3084821755,0,2,3,0.15802314,0.158964235,1078.523274,0.71620493,0.38438,0.001178066,376.15,0.901,1.6839E-05,0.15893665,0.000561304,1077.780699,0.716198896,376.3,5.44502,1,0,0,NaN,0,0,0,222.634666,1,0,0,0
3446110479,0,2,4,0.214651924,0.198839405,1080.933712,0.716212753,0.38438,0.001178066,376.15,0.901,2.32724E-05,0.198837299,0.000889845,1077.506858,0.716419964,376.35,5.44404,1,0,0,NaN,0,0,0,222.634666,1,0,0,0
4314772662,0,2,6,0.319150289,0.358687877,1082.925532,0.716329231,0.38438,0.001178066,376.15,0.901,1.12006E-05,0.349853774,0.001932534,1077.859232,0.716319235,376.35,5.44312,1,0,0,NaN,0,0,0,222.634666,1,0,0,0
5076096789,0,3,6,0.380675796,0.176163056,1082.857476,0.716604764,0.38438,0.001178066,376.15,0.901,1.67214E-06,0.172705817,0.002393262,1078.532622,0.716400459,376.3,5.44313,1,0,0,NaN,0,0,0,222.634666,1,0,0,0
5296736805,0,2,8,0.806468867,0.441048669,1082.499996,0.716690469,0.38438,0.001178066,376.15,0.901,2.59701E-06,0.439038873,0.002049878,1077.528729,0.716671743,376.35,5.44318,1,0,0,NaN,0,0,0,222.634666,1,0,0,0
5933382404,0,3,8,0.558668599,0.257863137,1082.657341,0.716729479,0.38438,0.001178066,376.15,0.901,4.01129E-06,0.247914303,0.002999163,1078.354865,0.716474225,376.3,5.44336,1,0,0,NaN,0,0,0,222.634666,1,0,0,0
1809645020,0,1,2,0.06912761,0.070558349,2169.834381,0.717721313,21.74253,0.00739465,376.15,0.901,2.00052E-06,0.070543282,0.000631536,2172.419538,0.717747082,376,10.94797,0.017678715,0.611219118,0.371102167,NaN,0,518.9954415,1691.420863,222.634666,0.01784841,0.610326508,0.371825082,0
2226323712,0,1,3,0.088468405,0.096406236,2172.220199,0.717780367,21.74253,0.00739465,376.15,0.901,2.41675E-06,0.096384186,0.000871825,2174.75286,0.717785919,376,10.94785,0.017678715,0.611219118,0.371102167,NaN,0,518.9954415,1691.420863,222.634666,0.01784841,0.610326508,0.371825082,0
3081462375,0,2,3,0.196984954,0.164310594,2168.400183,0.717753454,21.74253,0.00739465,376.15,0.901,4.41347E-06,0.163933817,0.000401686,2168.425388,0.71775129,376.15,10.94795,0.017678715,0.611219118,0.371102167,NaN,0,518.9954415,1691.420863,222.634666,0.01784841,0.610326508,0.371825082,0
3442358273,0,2,4,0.27940442,0.222393919,2170.745262,0.717753703,21.74253,0.00739465,376.15,0.901,3.95164E-06,0.222352223,0.00052393,2173.374569,0.717760719,376,10.95186,0.017678715,0.611219118,0.371102167,NaN,0,518.9954415,1691.420863,222.634666,0.01784841,0.610326508,0.371825082,0
4310074128,0,2,6,0.452179137,0.382507311,2173.990635,0.717808538,21.74253,0.00739465,376.15,0.901,3.59946E-05,0.376844027,0.001636207,2175.816332,0.717822426,376.05,10.94984,0.017678715,0.611219118,0.371102167,NaN,0,518.9954415,1691.420863,222.634666,0.01784841,0.610326508,0.371825082,0
